Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD14,OUT010,392.65555000000006
FDA16,OUT013,2861.44195
NCS42,OUT019,288.09166
FDP10,OUT019,319.88361000000003
FDQ28,OUT049,2637.4335400000004
FDK57,OUT010,408.10211000000004
FDK02,OUT013,2288.6875
FDW47,OUT018,2059.05308
NCC42,OUT018,1604.4448399999997
FDQ37,OUT018,2789.9683200000004
FDL40,OUT046,1825.8233400000004
DRE13,OUT010,286.32729
FDQ34,OUT027,3651.18062
NCB54,OUT046,2310.15955
FDS48,OUT049,2104.6603800000003
FDO15,OUT045,1599.05186
NCT30,OUT013,1752.2857299999996
FDU49,OUT027,3014.70911
FDE21,OUT046,1964.1100000000001
FDS49,OUT019,357.26828000000006
FDT38,OUT027,4106.85414
FDZ01,OUT045,1775.0228
FDC41,OUT035,1390.09053
DRG13,OUT010,521.02179
NCZ42,OUT018,2623.3185799999997
NCM07,OUT045,2006.7877799999999
NCV17,OUT018,1681.31145
DRK39,OUT035,2082.4559500000005
FDS37,OUT018,1635.57099
FDV12,OUT019,313.19232
NCG19,OUT018,2801.08718
FDS51,OUT013,1605.60999
NCO14,OUT046,1532.5717300000001
FDC38,OUT046,2135.05415
FDN15,OUT046,2096.17143
NCH42,OUT013,3254.7965900000004
FDQ22,OUT046,2085.9181099999996
FDC05,OUT013,2701.6166600000006
FDZ31,OUT013,3387.6236900000004
DRJ23,OUT049,2432.6001700000006
FDC52,OUT035,2382.63188
DRD12,OUT010,266.35329
FDV55,OUT017,2618.49153
FDD32,OUT046,2036.8819399999998
FDR01,OUT049,3048.09898
FDY08,OUT019,319.38426
FDQ45,OUT045,2732.7095200000003
DRN11,OUT027,2746.05881
NCS05,OUT018,1656.61027
FDY32,OUT035,2190.2822600000004
NCD31,OUT045,3066.20874
NCE06,OUT049,2994.26905
NCP14,OUT046,1737.0722
NCF18,OUT019,409.50029000000006
FDF14,OUT018,1754.4495799999997
FDB22,OUT017,2218.61205
NCH54,OUT049,3350.43876
FDU27,OUT035,2863.0398699999996
FDS58,OUT027,4185.218800000001
NCU29,OUT035,2369.31588
FDJ57,OUT013,2746.5581599999996
FDL56,OUT049,1677.58297
FDH60,OUT035,2351.73876
FDN24,OUT018,1524.74858
FDD02,OUT017,2370.78064
FDP15,OUT017,2611.43405
FDB28,OUT027,5219.40594
DRC49,OUT045,2033.3532
NCG30,OUT018,1518.62322
FDJ14,OUT049,1678.18219
FDL52,OUT045,1177.53388
NCG19,OUT027,5149.496939999999
NCN41,OUT035,2302.90233
FDW22,OUT013,3126.6300899999997
FDI02,OUT013,1465.2593499999998
FDV51,OUT045,2211.72102
FDV48,OUT046,1925.1274099999998
NCL17,OUT019,372.14891
FDP46,OUT045,1740.6342300000003
FDU10,OUT045,1070.2402100000002
FDT37,OUT010,412.13019999999995
FDI27,OUT035,2125.8994
FDN51,OUT046,2800.52125
FDW07,OUT035,1904.1214200000002
FDN45,OUT049,2800.75428
DRN37,OUT027,3308.72639
DRF48,OUT049,2656.9081899999996
FDP38,OUT019,348.27997999999997
NCX18,OUT027,4982.514300000001
FDK45,OUT018,1510.10098
FDZ37,OUT049,2225.73611
FDS50,OUT018,2688.8000100000004
NCR54,OUT018,2769.92774
NCS17,OUT035,2098.40186
FDV31,OUT046,2703.8138000000004
DRE27,OUT017,1299.40857
FDN60,OUT013,2334.9606000000003
FDK26,OUT013,1831.41606
FDX37,OUT018,1185.2238700000003
FDW31,OUT046,2844.36418
FDX26,OUT018,2513.1286800000003
DRL49,OUT019,305.80194
FDU49,OUT017,2177.53219
FDY58,OUT046,2955.61936
FDN03,OUT045,3068.57233
NCV06,OUT010,411.26466
FDH53,OUT045,1832.7809499999998
FDG31,OUT018,1468.5217699999998
NCC06,OUT045,2472.0821100000003
FDS13,OUT049,2488.5606600000006
FDP16,OUT035,2849.52413
FDA35,OUT013,1909.9471700000001
DRP47,OUT018,3007.55176
FDY28,OUT010,416.65764
FDY20,OUT035,1805.84934
NCH30,OUT017,2141.04635
NCR29,OUT019,352.90729
NCP05,OUT013,2038.0138
NCF30,OUT019,342.3210700000001
FDA08,OUT035,2291.41728
FDN51,OUT027,4898.59021
FDH12,OUT046,1552.07967
FDY39,OUT017,2804.31631
NCO53,OUT045,2612.0332700000004
FDB40,OUT046,2048.10067
FDH02,OUT049,2308.12886
FDY11,OUT027,3597.9499099999994
FDQ09,OUT019,353.97257
FDP16,OUT013,2944.66695
NCF55,OUT018,1537.26562
FDY09,OUT027,4235.320249999999
FDY39,OUT045,2694.85879
NCU53,OUT049,2192.74572
NCT41,OUT049,2406.80042
FDJ45,OUT046,766.6021200000001
FDR28,OUT013,2582.3718799999997
FDN08,OUT013,2531.87095
FDJ07,OUT049,1591.2287099999999
FDZ09,OUT027,4353.0004
FDQ14,OUT017,2397.01316
FDY12,OUT027,2005.78908
FDK57,OUT046,2093.67468
FDD20,OUT049,1877.2563900000005
FDS36,OUT018,1975.7282099999998
FDI40,OUT049,1951.7594100000001
FDJ40,OUT045,2138.8492099999994
FDE08,OUT013,2200.96835
DRK01,OUT013,2264.4523799999997
FDC58,OUT049,2482.26885
FDE50,OUT046,2746.22526
FDX48,OUT035,2351.73876
DRM35,OUT018,2257.09529
FDG41,OUT013,1693.96165
FDB52,OUT046,2955.1865900000003
FDV19,OUT045,2418.4519200000004
DRG48,OUT017,1965.24186
FDI26,OUT013,2450.61006
FDU11,OUT019,297.87892
FDF59,OUT019,271.28020999999995
FDR07,OUT049,2051.36309
NCE06,OUT017,2290.2521300000003
FDE10,OUT046,2142.5776900000005
NCO55,OUT046,1880.9848700000002
FDZ13,OUT013,1422.91447
FDT50,OUT017,1601.7483499999998
FDH12,OUT010,270.78086
FDD21,OUT045,1987.61274
NCM05,OUT013,2093.50823
FDK04,OUT013,1815.10396
FDN33,OUT017,1637.33536
NCM18,OUT010,222.51036
DRC25,OUT049,2433.13281
FDT47,OUT017,2094.5735099999997
FDD45,OUT027,2755.3467199999996
NCD07,OUT018,1944.30245
NCY54,OUT010,473.28392999999994
FDL12,OUT049,1840.1380399999998
FDL02,OUT017,2338.88882
FDC60,OUT035,1742.59834
FDR37,OUT017,2855.9823899999997
FDY16,OUT017,2994.63524
FDU26,OUT045,1428.9399600000002
FDN24,OUT013,1387.02785
FDH44,OUT013,2584.5357300000005
FDE23,OUT010,146.47599999999997
FDW60,OUT017,2671.8886900000007
FDQ55,OUT049,2576.91232
FDV32,OUT027,2214.1511899999996
FDV03,OUT010,339.99077
FDY14,OUT010,347.91379
NCL55,OUT027,3975.3919300000002
DRF25,OUT017,1300.44056
FDX03,OUT046,1537.16575
FDF40,OUT045,3338.4210699999994
FDX24,OUT010,397.68233999999995
FDA25,OUT049,2247.47448
FDH21,OUT018,2099.5337200000004
FDB47,OUT010,435.86597
FDT34,OUT019,319.88361000000003
FDS39,OUT010,415.1263
NCU05,OUT046,2078.06167
FDE02,OUT049,1796.3283999999999
FDL25,OUT035,1487.92984
FDC50,OUT049,1998.3987000000002
FDZ32,OUT049,3227.8982699999997
FDV14,OUT045,1261.39139
FDR07,OUT045,1642.02925
FDB26,OUT049,2164.3826399999994
NCR50,OUT045,2464.4919899999995
FDP01,OUT018,1884.81322
FDH57,OUT045,1930.7201300000002
FDM60,OUT027,3597.9499099999994
FDA45,OUT017,2427.9728600000003
FDU55,OUT017,4262.35173
FDH40,OUT035,1820.1973300000002
FDG40,OUT019,254.33559999999997
FDT12,OUT049,2421.3481500000003
DRL59,OUT045,1370.8821999999998
FDT47,OUT018,1477.24375
FDI60,OUT017,1590.7626500000001
DRF51,OUT027,4106.85414
NCK31,OUT049,2047.7344799999998
FDB08,OUT045,2446.64855
FDM44,OUT035,2081.4572500000004
FDD46,OUT018,2039.17895
FDR27,OUT019,396.58377
FDV56,OUT010,216.75119
FDM02,OUT049,2250.0711
FDU45,OUT018,1616.5624000000003
FDZ10,OUT017,2037.81406
NCK31,OUT010,237.09138000000002
FDR27,OUT035,2988.54317
FDF33,OUT013,1201.1032
FDJ36,OUT046,1917.0379399999997
FDP33,OUT049,2996.16658
FDG17,OUT046,2650.35006
FDG47,OUT027,5613.32651
NCW29,OUT046,2595.35498
DRH59,OUT017,1424.71213
FDR32,OUT017,3819.761179999999
FDP48,OUT035,2158.02425
FDG17,OUT035,3134.0204700000004
DRJ59,OUT017,1478.1425800000002
FDY48,OUT027,2448.7125300000002
FDB02,OUT046,2253.69971
FDN10,OUT019,348.97907
NCD55,OUT035,1707.01133
FDX34,OUT013,2700.2184800000005
FDZ38,OUT045,2662.26788
DRF37,OUT049,2683.67335
DRL47,OUT019,315.12314
FDL27,OUT035,1670.62536
NCP53,OUT035,3198.10372
FDT03,OUT019,332.10104
FDJ28,OUT035,2922.92858
FDF40,OUT018,1991.8405700000003
FDA32,OUT035,2847.59331
NCP02,OUT017,1239.7196
FDZ31,OUT045,2698.0213400000002
NCQ29,OUT013,2272.64172
FDP57,OUT010,464.42878999999994
FDL32,OUT027,3555.5051599999993
DRB01,OUT035,2263.9863199999995
FDJ40,OUT046,2167.97796
FDO24,OUT018,1865.5383100000004
FDO11,OUT018,2829.55013
FDA56,OUT035,2163.75013
FDF02,OUT045,1677.54968
FDA10,OUT013,2356.0997500000003
NCI55,OUT017,2192.64585
FDZ40,OUT010,345.58349
FDV08,OUT049,1476.2783399999998
FDN48,OUT013,1936.3794300000002
FDU57,OUT017,1989.6767200000002
DRF49,OUT013,2318.3156
FDS02,OUT035,2569.28891
FDS43,OUT046,2786.20655
FDT16,OUT013,2696.52329
FDX19,OUT027,6058.9464499999995
FDK15,OUT046,1704.2149699999998
DRA12,OUT049,2882.01517
FDY35,OUT017,1830.05117
NCU42,OUT013,2612.63249
FDD26,OUT013,1887.5097100000003
FDR11,OUT018,2124.0351600000004
NCP53,OUT045,3333.09467
FDP34,OUT045,2547.31751
NCV41,OUT019,350.97646999999995
FDN20,OUT018,2335.8927200000003
FDZ16,OUT018,2025.76308
FDZ28,OUT049,2316.25162
NCL55,OUT013,2653.04655
NCJ17,OUT046,1686.2383700000003
FDT37,OUT046,2538.6954
FDV51,OUT049,2314.68699
FDZ28,OUT035,2387.7585399999994
FDN27,OUT013,2064.54593
FDS14,OUT019,333.99857000000003
FDZ58,OUT045,1860.9442900000001
FDD46,OUT046,2485.0652099999998
FDJ03,OUT035,2230.0305200000003
FDU03,OUT010,452.27794000000006
FDA33,OUT027,3822.4243800000004
NCW53,OUT035,2826.0546799999997
NCC55,OUT017,962.1142899999999
FDP52,OUT019,354.40533999999997
FDE39,OUT049,2086.5506200000004
FDB44,OUT035,2513.02881
FDG59,OUT013,1410.9633600000002
FDI05,OUT013,1693.96165
FDF59,OUT045,2666.46242
FDM39,OUT019,361.2297900000001
FDB14,OUT013,1465.2593499999998
NCS05,OUT019,354.8714
DRJ35,OUT045,1498.2164500000001
FDO31,OUT019,302.07345999999995
FDA31,OUT046,2724.7199200000005
FDX40,OUT049,1414.02604
FDW56,OUT045,2611.40076
FDH09,OUT018,656.9781500000001
FDA52,OUT019,273.17774000000003
FDF20,OUT019,344.25189
FDE40,OUT046,1930.0543300000002
NCU17,OUT046,1863.5409100000004
NCP14,OUT035,2098.9345000000003
FDN25,OUT027,2232.79359
FDU39,OUT049,1316.3531799999998
NCM05,OUT017,3277.50037
FDU07,OUT017,2295.77827
FDF28,OUT049,2197.20658
FDR57,OUT049,2322.94291
FDJ33,OUT013,1997.3999999999996
DRH23,OUT035,1983.7511
FDQ52,OUT046,2968.1031100000005
DRK13,OUT035,2690.89728
FDP09,OUT046,2511.56405
FDR08,OUT027,3207.55808
FDV50,OUT045,1656.5104
FDT13,OUT049,2414.42383
FDJ27,OUT027,3489.72412
FDH21,OUT046,2595.8543300000006
FDW14,OUT027,3619.9545999999996
FDL52,OUT049,1969.3365299999998
FDW28,OUT017,3034.74969
FDL40,OUT049,1710.00743
FDE24,OUT046,2101.63099
FDX35,OUT049,3606.27241
FDP46,OUT017,1697.1907799999997
FDX56,OUT045,3499.71112
FDQ45,OUT049,2759.04191
FDK50,OUT027,3941.968770000001
FDY26,OUT045,3254.63014
FDQ09,OUT017,1678.7481199999997
FDN39,OUT049,3022.5655500000003
FDP13,OUT017,1490.4598799999999
FDR51,OUT013,2247.47448
FDZ49,OUT010,391.65684999999996
FDL28,OUT018,2100.0663600000003
FDZ10,OUT035,2545.0537900000004
FDK38,OUT013,2306.6641000000004
DRL49,OUT027,3202.13181
FDR15,OUT013,2203.93116
FDQ24,OUT035,2301.4708600000004
FDD56,OUT013,3235.6215500000003
NCR42,OUT046,1781.54764
FDH52,OUT045,1173.5057900000002
FDH57,OUT019,300.04277
FDR15,OUT010,483.0379
FDJ34,OUT035,2032.3545000000001
FDW37,OUT035,1997.5664500000003
FDQ23,OUT018,2016.5750399999997
FDP34,OUT013,2864.0385700000006
FDE04,OUT027,4455.600179999999
FDC48,OUT045,1449.34673
FDA47,OUT019,332.06775000000005
FDI35,OUT018,2598.01818
NCV05,OUT013,1905.0868300000002
FDR28,OUT045,2805.24843
FDH31,OUT017,1953.02443
FDP59,OUT019,265.82065
FDS19,OUT018,1288.0566800000001
FDM60,OUT045,1162.28706
FDJ44,OUT018,2096.8372300000005
DRH51,OUT017,1115.34816
DRC25,OUT017,1595.5564100000001
DRE25,OUT013,1839.0394700000004
NCX05,OUT049,2125.96598
FDR11,OUT017,2473.4470000000006
DRP47,OUT045,2980.0875100000003
DRC49,OUT019,326.2419999999999
FDQ47,OUT027,2842.6330999999996
FDL20,OUT013,1463.36182
FDM34,OUT035,2630.00987
NCN55,OUT013,3640.1616299999996
FDD41,OUT035,2362.12524
FDE52,OUT049,2401.8735
NCT18,OUT019,384.23317999999995
FDJ32,OUT018,986.14967
FDE16,OUT046,2910.71115
FDZ09,OUT045,2538.8618500000002
DRZ11,OUT046,1805.2501200000002
FDK41,OUT049,1570.98839
FDE56,OUT049,2124.0351600000004
FDH34,OUT013,3011.61314
DRI49,OUT013,1944.7685100000006
DRI59,OUT046,2472.6813300000003
DRC36,OUT049,2762.0380099999998
FDS15,OUT019,366.92238000000003
FDI07,OUT018,2500.5450600000004
FDZ15,OUT018,1858.1812199999997
NCX41,OUT027,4651.245510000001
NCO29,OUT019,376.94267
FDF57,OUT013,2964.84069
FDI33,OUT035,2296.0113
DRJ47,OUT049,1989.80988
FDB34,OUT046,1571.18813
FDY22,OUT027,3268.2457499999996
DRL11,OUT017,2745.02682
FDY46,OUT035,3383.8619200000003
FDG17,OUT013,2482.96794
FDE52,OUT018,1991.8405699999996
DRP47,OUT027,4020.2002700000003
FDO01,OUT010,274.44276
FDL09,OUT046,2252.10179
FDR57,OUT013,2497.78199
DRD37,OUT035,1714.26855
FDQ36,OUT027,3597.9499100000003
FDL33,OUT049,3298.40649
FDL48,OUT045,1714.435
FDL28,OUT049,3097.76766
NCN29,OUT046,1817.90032
FDO13,OUT035,3109.9850899999997
FDB38,OUT045,2553.84235
FDI36,OUT035,2549.2816200000007
FDI58,OUT035,1697.2906500000001
FDH22,OUT018,2049.9982
FDQ27,OUT013,2347.67738
FDT33,OUT046,2329.1681399999998
FDC56,OUT045,2285.4916599999992
FDF14,OUT046,2633.10584
FDQ39,OUT017,2551.8449499999997
NCM43,OUT017,2414.1908000000003
FDS46,OUT035,1794.56403
FDI22,OUT049,3452.1397100000004
NCE43,OUT045,2975.59336
FDZ36,OUT010,346.08284000000003
FDR13,OUT019,340.52340999999996
FDP46,OUT018,1868.3679600000003
FDW56,OUT019,339.99077
FDB40,OUT017,2419.78352
FDM28,OUT018,2414.8233099999998
FDV49,OUT013,2424.91018
NCS53,OUT018,1938.84289
FDO03,OUT049,2795.99381
FDT15,OUT035,2998.4635900000003
FDD33,OUT049,2905.8508100000004
FDX13,OUT017,3285.62313
FDH60,OUT013,2217.24716
DRH51,OUT046,1484.1014900000002
NCL07,OUT049,1949.56227
FDW51,OUT045,2800.1883500000004
FDF21,OUT019,346.34916000000004
FDH26,OUT019,347.11483000000004
FDJ03,OUT049,2347.31119
FDU35,OUT017,1895.6657600000003
DRL01,OUT018,2767.5641499999997
FDE59,OUT045,2634.37086
FDI60,OUT035,1643.2942699999999
DRH39,OUT035,1139.11722
FDK36,OUT049,1773.75778
FDN52,OUT045,1375.2431900000004
FDU12,OUT017,3095.437360000001
NCT05,OUT027,4775.883269999999
FDS37,OUT027,3124.56611
FDK24,OUT017,1206.9955299999997
DRF36,OUT013,2890.5041199999996
FDN46,OUT010,231.09918000000002
NCN06,OUT045,2646.9544800000003
FDD59,OUT035,1693.9283599999999
FDM14,OUT045,1639.89869
FDO10,OUT018,1483.7685900000001
FDU35,OUT013,1937.0119400000003
NCA30,OUT018,2730.14619
NCO41,OUT049,1725.2209599999999
FDI24,OUT046,2119.0749499999997
FDZ16,OUT046,2589.9287099999997
FDV47,OUT046,2448.4462099999996
FDV16,OUT045,1162.0207400000002
FDZ22,OUT035,1822.19473
FDO20,OUT010,294.81624
FDW38,OUT013,1878.78773
FDW52,OUT045,2822.1930399999997
FDT43,OUT019,265.22142999999994
NCS29,OUT045,3416.08664
NCC31,OUT017,2455.2040800000004
FDA21,OUT017,2823.3249
FDQ55,OUT046,2041.6424099999997
NCE54,OUT049,1920.0673300000003
FDD45,OUT017,1212.12219
NCP17,OUT017,1516.52595
FDR47,OUT035,2606.47384
DRM35,OUT013,2411.9270800000004
FDR47,OUT019,390.45841
FDX19,OUT010,306.30129
FDV22,OUT027,4185.2188
FDQ46,OUT027,3245.4421
DRO47,OUT045,1785.54244
FDB44,OUT010,306.96709
FDN02,OUT010,356.30287
FDW10,OUT045,2276.6698100000003
FDJ41,OUT019,292.88542
FDM50,OUT046,2204.7634100000005
FDW10,OUT035,3025.1954600000004
FDY48,OUT049,2113.915
NCE30,OUT027,5100.294319999999
FDO04,OUT045,965.2768399999999
FDQ26,OUT010,270.68098999999995
NCX29,OUT018,1655.5782800000002
FDE39,OUT046,1957.4187099999995
NCR54,OUT027,4792.9943299999995
NCP55,OUT027,2024.96412
FDX22,OUT017,2659.9042899999995
FDI05,OUT035,1461.66403
FDC51,OUT027,3802.7499900000003
FDC10,OUT013,2013.64552
FDJ46,OUT045,2934.64666
FDV10,OUT010,215.85236000000003
FDX12,OUT027,4650.080360000001
FDL43,OUT019,224.67421000000004
DRB13,OUT046,3428.8034199999993
FDF59,OUT027,3216.34664
FDT35,OUT049,2499.97913
NCJ19,OUT035,1435.0320299999998
FDT35,OUT018,2060.05178
FDI48,OUT046,1840.67068
DRC24,OUT019,284.32989000000003
NCZ05,OUT017,1906.2852699999999
FDJ57,OUT049,3067.17415
FDX11,OUT017,2734.2075699999996
FDE09,OUT035,2163.75013
NCK06,OUT049,2909.34626
DRE37,OUT017,2892.5681
FDV56,OUT046,2222.97304
FDY43,OUT017,2713.70093
FDV35,OUT013,2538.22934
FDF05,OUT019,292.88542
FDA36,OUT035,1787.40668
FDS13,OUT027,4217.11062
FDU47,OUT013,2296.6771
FDI36,OUT010,284.42975999999993
FDH48,OUT046,1530.10827
FDZ14,OUT013,1878.78773
FDS46,OUT013,2251.3694100000002
FDE21,OUT017,2010.4496800000002
FDA26,OUT049,2462.1949799999998
FDV12,OUT046,1725.0877999999998
FDL46,OUT019,353.97257
FDN57,OUT013,2895.7306500000004
NCJ18,OUT017,2008.25254
FDO36,OUT045,2440.35674
FDX55,OUT018,2596.32039
FDT25,OUT019,370.6508600000001
FDD16,OUT049,1932.3180500000003
NCX18,OUT013,3559.89944
NCG55,OUT018,1507.9371299999998
NCV18,OUT049,2207.0604200000002
NCS18,OUT035,2079.39327
FDC37,OUT045,1519.18915
FDE47,OUT046,2418.7182400000006
DRG49,OUT019,432.20407000000006
FDC39,OUT049,2985.41391
FDH24,OUT019,307.23341
FDV39,OUT027,3558.06849
NCL17,OUT045,2214.6172500000002
NCY53,OUT035,2098.40186
FDH52,OUT013,1652.71534
NCD19,OUT018,1626.91559
FDI44,OUT046,1407.4346199999998
DRD49,OUT027,3308.26033
FDN08,OUT035,2042.94072
FDO20,OUT027,5408.426559999999
FDY02,OUT046,2102.09705
FDX23,OUT045,1413.26037
FDX01,OUT017,1992.7726899999998
FDH20,OUT027,2975.7598099999996
NCX41,OUT017,2848.6585900000005
FDD21,OUT027,3236.8532800000003
DRH11,OUT019,158.99304
DRE60,OUT018,2683.6067699999994
FDB10,OUT013,3133.42125
FDH38,OUT013,2250.5038700000005
NCL07,OUT018,1666.36424
FDD48,OUT046,1553.6110099999999
NCT54,OUT027,2750.65283
FDF32,OUT027,5079.42149
DRH51,OUT045,1166.5814699999999
DRG03,OUT035,2414.05764
NCY42,OUT019,332.13433
FDH32,OUT017,1428.87338
NCJ06,OUT027,2956.5847700000004
FDH47,OUT027,2716.5971600000003
FDZ08,OUT018,1558.3049
FDK16,OUT017,1645.0586400000004
DRG01,OUT018,1500.94623
NCM53,OUT027,3139.3468700000003
NCB07,OUT035,2742.53007
NCZ06,OUT035,2948.9280699999995
FDU48,OUT049,2147.50461
NCB55,OUT027,2110.1532300000003
FDP15,OUT013,3303.2002500000003
FDF17,OUT046,2503.57445
NCN06,OUT049,3180.72634
DRM48,OUT018,1410.9633600000002
FDH10,OUT046,2644.9903700000004
FDC60,OUT018,1975.7282099999998
FDE35,OUT018,981.3559100000002
DRI23,OUT013,2472.2152700000006
NCR38,OUT013,3177.92998
FDP04,OUT035,1320.0816599999998
NCW17,OUT045,2054.0262900000002
FDX34,OUT017,1813.2730099999997
NCK53,OUT045,1830.71697
NCO54,OUT010,271.8128499999999
NCH55,OUT046,2082.45595
FDT44,OUT027,3400.2738899999995
DRG49,OUT046,1866.83662
FDX46,OUT010,221.24534
DRG36,OUT049,2706.57687
FDU37,OUT049,1570.88852
FDK10,OUT049,2347.67738
DRF37,OUT027,3308.26033
FDC44,OUT035,2029.3251100000002
FDP15,OUT046,2751.2187600000007
FDZ27,OUT027,4106.85414
FDY22,OUT019,300.9083099999999
DRG51,OUT035,2586.83274
FDN58,OUT045,4068.5706399999995
FDW01,OUT049,2164.349350000001
FDX24,OUT018,1654.9790600000001
FDO51,OUT017,1901.65796
FDJ52,OUT027,3964.8722900000002
NCY06,OUT010,333.29947999999996
FDE20,OUT018,1793.36559
FDT23,OUT010,224.50776000000002
FDQ51,OUT046,1505.10748
FDE35,OUT046,1547.7519699999998
FDB46,OUT013,3073.46596
NCG19,OUT035,2919.23339
NCL06,OUT018,2765.6999100000003
FDT36,OUT019,213.3889
FDC56,OUT049,1666.7970099999998
FDJ26,OUT049,2613.43145
FDZ59,OUT017,2584.56902
FDV11,OUT027,4361.822249999999
FDR13,OUT010,244.11557000000002
FDI15,OUT018,3048.39859
FDF47,OUT018,3384.3945599999997
NCB54,OUT019,366.22329
NCK19,OUT027,3882.9456
FDX16,OUT017,2186.2208800000003
FDL50,OUT045,1906.6847500000003
NCE31,OUT035,1750.7876800000001
DRJ01,OUT049,2639.0647500000005
FDE22,OUT013,2796.6929
FDY20,OUT019,305.43575
NCO14,OUT045,1025.19884
NCR50,OUT017,2588.06447
DRM47,OUT017,2933.3816400000005
FDO27,OUT010,358.00066
FDJ20,OUT027,3813.103179999999
NCX17,OUT013,2413.39184
FDG59,OUT049,1336.46034
FDD52,OUT045,1683.1756899999996
FDO48,OUT017,3127.7619500000005
FDC59,OUT019,163.18758
FDS15,OUT018,2302.7691699999996
FDB47,OUT035,3431.5997800000005
FDV14,OUT019,361.22979
FDB27,OUT013,3221.10711
FDA35,OUT035,1969.2699499999994
FDN51,OUT018,2574.28241
FDO39,OUT019,374.4126300000001
FDB28,OUT049,2893.1673199999996
DRJ25,OUT046,1233.1614700000002
FDH46,OUT027,2369.6820700000003
FDI10,OUT045,2639.59739
FDU21,OUT018,1241.51726
FDD09,OUT049,2849.5241300000002
FDD10,OUT046,2151.5992799999995
FDN31,OUT010,311.99388000000005
FDA46,OUT018,2524.9799199999998
FDM56,OUT046,1551.6469000000002
FDF11,OUT010,492.49226
FDS32,OUT018,1657.47581
NCM06,OUT013,2604.8093400000002
FDZ26,OUT045,3507.1014999999998
FDO01,OUT013,2067.4421599999996
FDJ46,OUT049,3035.14917
FDG26,OUT019,458.30343000000005
FDZ38,OUT035,2379.4693300000004
NCO55,OUT013,2112.3503700000006
FDT60,OUT035,1811.0758700000001
FDW37,OUT049,2095.77195
NCK42,OUT018,2967.37073
FDA45,OUT046,2708.4744
FDW55,OUT018,2534.13467
FDY44,OUT017,2906.0172600000005
FDQ31,OUT017,2017.7069
FDM09,OUT049,2349.1088500000005
FDH12,OUT018,1777.7525800000003
NCQ43,OUT035,1864.6394799999998
FDT33,OUT035,2624.5836
NCT41,OUT018,1937.8441900000003
DRJ25,OUT010,242.85055000000006
NCQ41,OUT046,2817.2661199999993
NCN17,OUT049,1777.6527100000003
DRO35,OUT027,2734.87337
FDU27,OUT018,1958.88347
FDY43,OUT027,4920.56161
FDG46,OUT035,1844.3325799999998
DRL49,OUT018,2299.07398
NCB55,OUT049,1947.29855
FDK28,OUT049,2998.5634600000003
FDO49,OUT045,1675.1527999999998
FDT03,OUT013,2637.7331500000005
FDW33,OUT027,3017.1392800000003
FDR02,OUT035,1883.1487200000004
FDF50,OUT013,2432.76662
FDA40,OUT018,1431.0372300000001
NCT53,OUT018,1649.3197599999999
FDY60,OUT035,2162.61827
FDP44,OUT027,3142.9088999999994
NCQ50,OUT045,3068.8386499999997
NCC30,OUT017,3020.60144
FDQ60,OUT018,1894.2342899999999
FDG41,OUT046,2064.17974
FDQ03,OUT046,2707.17609
FDM03,OUT045,1979.22366
FDZ51,OUT018,2105.3594700000003
DRF51,OUT035,1711.2058700000002
FDF39,OUT017,3835.8402499999997
FDW52,OUT035,2733.8413799999994
FDY22,OUT049,1992.1068900000002
FDG14,OUT013,1831.4160600000002
FDA57,OUT017,1340.32198
FDL45,OUT019,348.97907
FDX28,OUT046,1949.9284599999999
NCQ54,OUT013,2579.37578
FDH40,OUT045,1203.56666
FDU52,OUT035,2369.21601
FDT60,OUT010,334.8974
FDK08,OUT045,1740.7341000000001
FDN04,OUT049,3167.17731
FDE50,OUT013,1623.9527799999998
FDI16,OUT049,1942.1718899999996
FDM50,OUT049,2193.1452
NCV30,OUT049,2143.64297
FDT44,OUT013,1463.36182
FDY60,OUT013,2363.75645
FDT56,OUT017,1096.8056299999998
FDV58,OUT018,2670.8567
FDU04,OUT013,2502.6090400000003
NCN05,OUT027,4252.33144
FDI53,OUT018,1926.52559
FDD34,OUT046,2377.97128
FDW47,OUT027,2951.59127
FDT51,OUT027,3560.0326
FDO27,OUT013,2231.79489
NCQ18,OUT018,1308.26371
NCW05,OUT013,2103.32878
FDI15,OUT010,350.71015
NCH43,OUT010,441.55856000000006
FDT40,OUT049,2141.97847
NCG19,OUT017,2922.46252
NCM30,OUT035,2181.66015
FDB38,OUT017,2703.44761
FDB22,OUT046,2471.14999
FDC58,OUT046,1889.6069800000005
NCI29,OUT013,1605.87631
FDA23,OUT010,265.22143
DRG48,OUT013,2513.5947399999995
FDV21,OUT013,2567.0584799999997
NCG18,OUT019,302.00688
FDG40,OUT045,772.5610300000001
FDU24,OUT018,1975.7282099999998
FDA22,OUT049,2207.69293
FDY35,OUT046,1809.7109799999998
FDJ15,OUT045,3204.62856
NCW18,OUT018,2880.38396
FDK56,OUT018,2156.8923900000004
FDF44,OUT046,2611.5006299999995
FDP51,OUT049,2608.5045300000006
FDU22,OUT027,3307.0286
FDM28,OUT017,3038.97752
NCL42,OUT046,2744.82708
FDJ15,OUT019,368.05424
FDI32,OUT018,2182.72543
DRL11,OUT046,2030.0574899999997
DRO59,OUT018,1648.5873799999997
FDA07,OUT019,341.98816999999997
NCO53,OUT013,2120.6062899999997
FDO21,OUT045,3922.1945100000003
FDW39,OUT045,2622.6527800000003
