user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
23405,0,38.0,na,,1,0,84,1,0,239,0,0,69,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,68.0,2.27,0
59263,1,25.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,,0.0,0
41168,0,43.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,na,1,0,,0.0,0
61725,1,51.0,R,510.0,8,11,12,8,0,43,0,0,30,1,1,1,1,0,0,na,0,0,0,0,Libra,0,0,14.0,0.47,1
64806,1,60.0,O,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,,0.0,0
4721,1,25.0,na,552.0,3,0,0,3,0,45,0,0,7,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,25.0,0.83,0
11072,0,31.0,na,511.0,3,0,46,3,0,153,0,0,6,1,0,0,1,0,2,Weekly,0,0,0,0,Taurus,0,0,18.0,0.6,1
48747,1,28.0,na,,0,0,1,0,0,3,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,1.0,0.03,0
39286,1,42.0,na,475.0,0,0,30,0,0,82,0,0,1,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,29.0,0.97,0
38765,1,34.0,na,,0,0,0,0,0,24,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,14.0,0.47,0
58406,0,38.0,na,529.0,0,0,86,0,0,176,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,44.0,1.47,0
55123,1,26.0,R,,0,0,6,0,0,23,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,4.0,0.8,0
15804,0,24.0,R,556.0,0,0,111,0,0,211,0,0,32,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,56.0,1.87,1
14273,1,22.0,R,,0,0,1,0,0,22,0,0,1,1,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,15.0,0.5,1
57317,1,19.0,na,488.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,,0.0,0
16287,1,24.0,R,600.0,0,0,0,0,0,132,0,0,19,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,44.0,1.47,1
43404,0,40.0,na,,0,0,0,0,0,38,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,23.0,0.77,1
68181,1,36.0,R,506.0,0,0,0,0,0,4,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.0,0.03,0
45934,1,49.0,na,578.0,0,0,0,0,1,212,0,0,18,1,1,1,0,1,2,na,0,0,0,0,Libra,0,0,66.0,2.2,0
64221,1,25.0,na,509.0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,2.0,0.06999999999999999,0
27472,0,40.0,R,515.0,0,0,0,0,0,13,0,0,2,1,1,1,1,0,4,Monthly,0,0,0,0,na,0,0,,0.0,1
5443,0,37.0,R,545.0,1,0,157,1,0,315,0,0,49,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,67.0,2.23,1
49537,0,27.0,O,681.0,32,3,39,32,0,187,0,0,38,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,36.0,1.2,1
28337,0,35.0,na,629.0,0,0,28,0,0,92,0,0,11,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,18.0,0.86,0
65771,0,28.0,na,538.0,0,0,4,0,0,20,0,0,3,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,9.0,0.3,0
15909,0,28.0,R,621.0,22,1,106,22,0,274,0,0,18,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,64.0,2.13,0
44751,0,19.0,R,,1,0,65,1,0,111,0,0,12,1,0,0,1,0,0,na,0,0,0,0,Scorpio,0,0,23.0,0.77,0
47844,0,27.0,na,,0,0,3,0,0,13,0,0,4,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.0,0.04,0
54111,0,49.0,R,512.0,0,0,14,0,0,135,0,0,6,1,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,39.0,1.3,1
47169,0,30.0,na,561.0,3,0,20,3,0,19,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,11.0,0.61,1
29198,1,30.0,na,554.0,0,0,0,0,0,25,0,0,5,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,2.0,0.06999999999999999,1
65157,1,30.0,na,549.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
41428,0,24.0,R,454.0,2,0,61,2,0,106,0,0,7,1,1,1,1,0,3,Semi-Monthly,0,0,0,0,Virgo,1,0,27.0,0.9,0
30039,0,23.0,na,,0,0,40,0,0,68,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,16.0,0.7,0
58778,1,63.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,Libra,0,0,2.0,0.16999999999999998,0
22331,1,21.0,na,,0,0,0,0,2,8,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,11.0,0.37,0
64007,1,30.0,R,550.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,1.0,0
60200,0,21.0,na,,0,0,11,0,0,29,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,5.0,0.83,0
597,1,45.0,R,580.0,0,0,0,0,1,216,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,36.0,1.2,0
4956,0,25.0,na,537.0,0,0,156,0,0,252,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,56.0,1.87,1
22300,0,32.0,O,594.0,1,0,11,1,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,5.0,0.16999999999999998,0
22881,1,25.0,O,452.0,8,1,77,8,0,124,0,0,10,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,22.0,0.73,0
15766,0,37.0,O,618.0,0,0,96,0,0,154,0,0,6,1,0,0,1,0,0,Monthly,0,0,0,0,Sagittarius,0,0,50.0,1.67,1
41117,1,26.0,na,,0,0,12,0,0,49,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,15.0,0.94,0
48438,0,36.0,R,,0,0,0,0,0,10,0,0,0,1,0,0,1,0,2,na,0,0,0,0,Scorpio,0,0,17.0,0.5700000000000001,0
37955,0,28.0,R,518.0,0,0,0,0,0,169,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,68.0,2.27,0
69284,0,29.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
44456,0,45.0,na,,0,0,0,0,0,188,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,51.0,1.7,0
5703,0,25.0,O,573.0,0,0,0,0,0,181,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,67.0,2.23,0
67620,1,27.0,na,506.0,0,0,3,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,2.0,0.06999999999999999,1
19590,1,49.0,R,,0,0,0,0,0,195,0,0,7,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Aquarius,0,0,57.0,1.9,0
46315,0,45.0,na,488.0,26,0,50,26,0,111,0,0,12,1,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,29.0,0.97,0
39393,1,34.0,R,,0,0,0,0,0,158,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,60.0,2.0,0
8013,0,24.0,na,,0,0,16,0,0,25,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,1,0,11.0,0.37,0
3875,0,19.0,na,,1,0,67,0,0,152,0,0,5,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,50.0,1.67,0
33083,0,32.0,O,455.0,1,0,10,1,0,6,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,2.0,0.67,0
13960,1,40.0,na,518.0,0,0,11,0,0,36,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,12.0,0.4,1
23595,0,46.0,R,470.0,1,0,185,1,0,300,0,0,25,1,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,1,0,62.0,2.07,1
31131,1,21.0,R,610.0,0,0,47,0,0,95,0,0,7,1,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,22.0,0.73,1
20857,0,57.0,R,551.0,36,1,38,36,0,101,0,0,27,1,1,1,1,0,0,Monthly,0,0,0,0,Capricorn,0,0,38.0,1.27,0
60457,1,53.0,na,455.0,0,0,3,0,0,10,0,0,2,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Libra,1,0,4.0,0.13,0
3758,1,23.0,R,460.0,0,0,92,0,0,194,0,0,2,1,0,0,0,1,2,na,0,0,0,0,Taurus,0,0,42.0,1.4,1
64469,0,50.0,R,571.0,0,0,10,0,0,29,0,0,4,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,7.0,0.8800000000000002,1
18613,0,27.0,na,542.0,0,0,86,0,0,132,0,0,14,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,45.0,1.5,0
507,1,49.0,O,535.0,1,0,3,1,0,119,0,0,8,1,0,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,39.0,1.3,1
33760,1,27.0,na,520.0,0,0,68,0,0,104,0,0,33,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Capricorn,0,0,8.0,0.27,1
29272,0,44.0,R,563.0,1,0,14,1,0,30,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,10.0,0.33,1
786,0,60.0,na,486.0,10,1,17,10,0,75,0,0,7,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,17.0,0.85,1
47863,1,42.0,na,,0,0,0,0,0,106,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,42.0,1.4,0
62787,1,26.0,na,,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,,0.0,0
33743,0,32.0,na,525.0,0,0,84,0,0,182,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,41.0,1.37,1
1516,0,37.0,R,536.0,1,0,45,1,0,120,0,0,26,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,33.0,1.1,1
17247,1,41.0,R,456.0,0,0,38,0,0,86,0,0,13,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,20.0,0.67,1
68689,0,25.0,R,523.0,1,0,8,1,0,11,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,5.0,0.5,0
60320,0,38.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,1.0,0.0,0
5929,0,32.0,na,555.0,0,0,0,0,0,65,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,23.0,0.77,0
59570,0,39.0,na,,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Virgo,0,0,1.0,0.5,0
17218,0,24.0,R,574.0,0,0,0,0,0,206,0,0,10,1,1,1,0,1,2,na,0,0,0,0,Scorpio,0,0,66.0,2.2,0
2694,0,28.0,na,487.0,0,0,59,0,0,120,0,0,3,1,1,1,0,1,3,na,0,0,0,0,Leo,0,0,33.0,1.1,0
60547,1,37.0,na,,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,1,0,,0.0,0
26050,0,35.0,na,,0,0,2,0,0,0,0,0,0,1,1,1,1,0,2,Weekly,0,0,0,0,Aquarius,0,0,3.0,0.1,0
32098,1,20.0,na,528.0,0,0,0,0,0,13,0,0,0,1,0,0,0,1,0,na,0,0,0,0,na,0,0,2.0,0.06999999999999999,0
50121,1,19.0,na,,0,0,17,0,0,47,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,7.0,0.23,0
44767,1,56.0,R,538.0,0,0,0,0,1,203,1,0,34,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,51.0,1.7,1
37283,0,27.0,na,,0,0,8,0,0,11,0,0,0,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,8.0,0.27,0
64626,0,24.0,na,,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.0,0.25,0
36162,0,53.0,R,561.0,1,1,21,1,0,118,0,0,14,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,1,0,51.0,1.7,0
52737,1,21.0,na,555.0,0,0,11,0,0,20,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,6.0,1.5,0
22013,0,19.0,na,633.0,2,0,23,2,0,49,0,0,10,1,0,0,0,1,2,Weekly,0,0,0,0,Virgo,0,0,17.0,0.5700000000000001,0
29064,1,22.0,R,477.0,23,2,70,23,0,130,0,0,35,1,1,1,1,1,3,Bi-Weekly,0,0,0,0,Virgo,1,0,29.0,0.97,1
36254,1,20.0,na,522.0,1,0,3,0,0,36,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,1,0,9.0,0.3,1
69655,0,37.0,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,,0.0,0
63570,0,21.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,0.06999999999999999,0
63140,1,36.0,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,,0.0,0
7463,1,30.0,R,502.0,0,0,57,0,0,109,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,1,0,31.0,1.03,0
2715,0,26.0,na,664.0,0,0,14,0,0,28,0,0,1,1,1,1,1,0,2,Monthly,0,0,0,0,Aquarius,0,0,7.0,0.78,0
5402,1,24.0,na,,0,0,84,0,0,139,0,0,9,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,40.0,1.33,0
45915,1,29.0,na,553.0,6,0,19,6,0,48,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,13.0,0.43,0
52266,0,29.0,R,542.0,0,0,0,0,1,41,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,29.0,0.97,1
36371,0,24.0,R,547.0,0,0,119,0,0,189,0,0,9,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Gemini,0,0,48.0,1.6,0
46426,1,22.0,na,528.0,2,1,35,2,0,56,0,0,4,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,23.0,0.77,0
54294,1,31.0,R,515.0,0,0,59,0,0,120,0,0,15,1,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,35.0,1.17,1
46227,1,31.0,na,538.0,0,0,68,0,0,165,0,0,27,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,30.0,1.0,1
28562,0,36.0,R,,0,0,39,0,0,204,0,0,10,1,0,0,0,1,0,na,0,0,0,0,na,0,0,61.0,2.03,1
20442,1,24.0,na,589.0,0,0,0,0,0,54,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,10.0,0.33,0
63169,1,34.0,na,,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,na,0,0,0,0,na,0,0,,0.0,0
47081,0,23.0,na,,0,0,26,0,0,38,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,9.0,0.9,0
36531,0,53.0,R,473.0,0,0,0,0,0,237,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,64.0,2.13,0
32821,1,27.0,R,530.0,0,0,0,0,0,54,0,0,2,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Pisces,1,0,26.0,0.87,0
44983,1,40.0,na,510.0,0,0,0,0,0,84,0,0,11,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,29.0,0.97,0
3514,1,33.0,R,549.0,7,0,97,7,0,193,0,0,23,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,48.0,1.6,1
2069,1,31.0,R,531.0,0,0,159,0,0,256,0,0,1,1,0,0,0,1,2,Weekly,0,0,0,0,Cancer,0,0,48.0,1.6,0
21778,0,26.0,na,706.0,2,0,52,2,0,279,0,0,17,1,1,1,1,0,0,Monthly,0,0,0,0,Gemini,0,0,65.0,2.17,0
37156,0,19.0,na,440.0,0,0,35,0,0,70,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,1,0,0,Sagittarius,0,0,23.0,0.77,1
1183,1,56.0,na,529.0,0,0,115,0,0,205,0,0,7,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,47.0,1.5699999999999998,1
17371,0,38.0,na,494.0,0,0,108,0,0,250,0,0,11,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,54.0,1.8,0
25041,0,32.0,na,605.0,43,4,63,42,0,197,0,0,45,1,0,0,1,0,2,Weekly,0,0,0,0,Sagittarius,0,0,47.0,1.5699999999999998,0
62659,0,49.0,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
31486,1,23.0,O,,0,0,16,0,0,25,0,0,3,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,12.0,0.4,1
66031,0,27.0,R,603.0,1,1,70,1,0,130,0,0,7,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,33.0,1.1,1
7568,1,40.0,R,548.0,3,0,14,3,1,163,0,0,21,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,44.0,1.47,0
51805,0,35.0,na,,3,0,7,3,0,6,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,1.0,0.5,0
14038,0,25.0,R,,1,0,129,1,0,259,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,65.0,2.17,1
43538,1,35.0,na,515.0,1,1,27,1,0,31,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,5.0,0.16999999999999998,1
53285,1,26.0,R,556.0,0,0,0,0,0,227,0,0,22,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,57.0,1.9,0
31070,0,23.0,na,593.0,6,1,31,6,0,60,0,0,6,1,0,0,0,1,0,na,0,0,0,0,Capricorn,0,0,18.0,0.6,1
61280,0,62.0,na,538.0,0,0,60,0,0,147,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,21.0,0.7,1
2927,1,44.0,na,,2,1,10,2,0,196,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,55.0,1.83,1
18795,0,24.0,na,,0,0,28,0,0,61,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,23.0,0.77,1
50499,1,19.0,na,550.0,1,1,7,1,0,7,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,1,0,3.0,0.33,0
18113,1,49.0,na,473.0,0,0,0,0,0,147,0,0,13,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,50.0,1.67,0
29751,0,25.0,R,629.0,18,6,41,18,0,61,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,22.0,0.73,1
17326,1,27.0,na,,0,0,1,0,0,10,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,8.0,0.27,1
27916,0,30.0,na,524.0,0,0,79,0,0,211,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,56.0,1.87,0
1031,1,38.0,R,,0,0,0,0,0,64,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,26.0,0.87,0
12826,0,24.0,R,513.0,6,0,49,6,0,149,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,43.0,1.4300000000000002,0
56295,1,66.0,R,505.0,0,0,0,0,1,4,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,2.0,0.06999999999999999,0
64942,1,50.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,,0.0,0
29004,0,48.0,R,632.0,0,0,0,0,0,200,0,0,5,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,60.0,2.0,0
63583,0,32.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,1.0,0.04,0
27462,0,38.0,R,623.0,0,0,0,0,0,31,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,17.0,0.5700000000000001,0
32872,0,59.0,na,619.0,6,0,348,6,0,294,0,0,27,1,1,1,1,1,2,na,0,0,0,0,Taurus,0,0,67.0,2.23,0
43073,0,33.0,R,510.0,0,0,37,0,0,225,0,0,9,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,54.0,1.8,1
4754,0,24.0,na,,0,0,5,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.0,0.04,0
31575,0,47.0,R,,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,1,0,2.0,0.06999999999999999,0
67349,0,23.0,na,636.0,1,0,36,1,0,146,0,0,9,1,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,0,0,28.0,0.0,0
53120,1,21.0,R,567.0,2,0,48,2,0,58,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,12.0,0.4,0
46100,0,21.0,R,506.0,5,0,54,5,0,115,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,29.0,0.97,1
60973,1,24.0,na,521.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,,0.0,0
55786,1,23.0,na,342.0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0.06999999999999999,0
69651,1,33.0,na,429.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
25150,0,35.0,R,459.0,0,0,12,0,0,144,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,49.0,1.63,1
25104,1,24.0,na,530.0,33,5,45,33,0,133,0,0,25,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,27.0,0.9,1
29687,0,43.0,R,,0,0,4,0,0,11,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,3.0,0.75,0
63572,1,31.0,na,469.0,0,0,14,0,0,18,0,0,8,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,8.0,0.89,0
4107,0,29.0,R,579.0,0,0,64,0,0,147,0,0,4,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,13.0,0.43,1
26669,1,48.0,R,505.0,0,0,0,0,0,173,0,0,6,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,53.0,1.77,0
33913,0,73.0,O,568.0,6,0,24,6,0,63,0,0,9,1,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,15.0,0.65,1
1842,0,31.0,R,594.0,3,1,79,3,0,216,0,0,15,1,0,0,0,1,0,na,0,0,0,0,Cancer,0,0,49.0,1.63,1
46040,0,33.0,R,646.0,6,1,61,6,0,172,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,45.0,1.5,1
66276,1,36.0,R,515.0,5,0,26,5,0,63,0,0,3,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,1,0,12.0,0.4,0
8388,0,33.0,R,567.0,19,0,14,19,0,227,0,0,36,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,59.0,1.97,0
44268,0,48.0,na,557.0,0,0,0,0,0,138,1,0,2,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Leo,0,0,72.0,2.4,1
2734,0,27.0,O,495.0,0,0,4,0,0,40,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,27.0,0.9,0
36777,0,65.0,na,690.0,5,0,0,5,0,190,0,0,24,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Gemini,0,0,47.0,1.5699999999999998,0
19910,1,21.0,R,554.0,1,1,21,1,0,50,0,0,4,1,0,0,1,0,0,Weekly,0,0,0,0,Aries,0,0,11.0,0.37,1
53054,0,32.0,na,458.0,0,0,27,0,0,51,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,13.0,0.43,0
7928,0,25.0,na,586.0,0,0,52,0,0,128,0,0,14,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,38.0,1.27,1
62813,1,33.0,na,514.0,0,0,0,0,0,5,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,2.0,0.06999999999999999,0
40449,0,27.0,na,525.0,0,0,7,0,0,9,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,2.0,0.06999999999999999,1
54447,0,40.0,O,538.0,0,0,11,0,0,243,0,0,2,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,66.0,2.2,1
32619,1,44.0,R,559.0,0,0,0,0,0,198,0,0,18,1,1,1,1,0,0,na,0,0,0,0,Libra,0,0,61.0,2.03,0
43903,1,32.0,na,,0,0,5,0,0,14,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,2.0,0.06999999999999999,0
34778,0,24.0,O,686.0,1,0,102,1,0,258,0,0,7,1,1,1,0,1,2,Bi-Weekly,0,1,1,0,Taurus,1,0,53.0,1.77,1
6584,0,30.0,R,610.0,54,0,93,54,0,305,0,0,62,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,69.0,2.3,1
63123,0,58.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0
